7975;Givskud;1150.37;true;03.06.2021;630
8364;Budolfi;706.76;true;30.05.2021;851
8366;Vor Frelsers;689.97;true;24.05.2021;851
8368;Vor Frue;459.61;true;04.06.2021;851
9310;Høsterkøb;347.44;true;29.05.2021;230
8284;Fovlum;1530.61;false;;820
8778;Faster;1465.61;false;;760
7985;Lindeballe;1414.14;false;;630
7593;Vigsnæs;1408.45;false;;376
7978;Vester;1392.76;false;;630
8643;Kåstrup;1162.79;false;;787
7982;Ringive;1020.41;false;;630
8415;Em;1005.03;false;;860
8234;Karlby;1000;false;;707
8144;Rud;955.41;false;;710
8810;Skarrild;881.83;false;;657
8241;Kastbjerg;803.21;false;;707
8832;Sahl;765.31;false;;661
8148;Hadbjerg;754.01;false;;710
7517;Rislev;740.74;false;;370
7538;Vollerslev;722.02;false;;259
8155;Spentrup;675.42;false;;730
8158;Kærby;653.59;false;;730
7984;Gadbjerg;648.41;false;;630
7854;Nørre Højrup;636.94;false;;480
7955;Hornum;632.91;false;;766
8764;Gammel;609.76;false;;760
7512;Vester Egede;600.6;false;;320
7205;Kirke Skensved;589.97;false;;269
8645;Hunstrup;588.24;false;;787
8194;Sødring;576.37;false;;730
8357;Store Ajstrup;574.71;false;;851
7336;Kvislemark;571.43;false;;370
7357;Lundforlund;564.97;false;;330
8897;Åstrup;545.17;false;;575
7375;Øde Førslev;531.91;false;;320
8042;Kattrup;526.32;false;;615
8332;Ellidshøj;518.81;false;;851
7193;Dragør;498.08;false;;155
8262;Voer;490.2;false;;707
8541;Rybjerg;490.2;false;;779
8365;Ansgars;489.49;false;;851
9221;Øster Hjermitslev;475.06;false;;810
7816;Vedtofte;467.29;false;;420
7628;Vestenskov;465.12;false;;360
8288;Vognsild;450.96;false;;820
8741;Staby;447.76;false;;661
8075;Sjelle;426.44;false;;746
9097;Gellerup;417.92;false;;751
7312;Skørpinge;413.22;false;;330
8674;Sønder Dråby;406.5;false;;773
7503;Mogenstrup;404.45;false;;370
8389;Dall;400.32;false;;851
8254;Agri;393.7;false;;706
8187;Tvede;373.13;false;;730
7634;Landet;369;false;;360
8379;Aaby;367.99;false;;849
8181;Sankt Mortens;367.91;false;;730
8046;Lundum;366.3;false;;615
8337;Aarestrup;361.66;false;;840
7199;Tune;357.27;false;;253
7068;Brønshøj;355.57;false;;101
9288;Gludsted;352.73;false;;756
8040;Tåning;350.88;false;;746
8359;Kornum;350.88;false;;820
8184;Dronningborg;346.62;false;;730
7834;Balslev;344.83;false;;410
7333;Vallensved;343.64;false;;370
9283;Farre;343.05;false;;630
9226;Østervrå;341.69;false;;813
7506;Hammer;341.3;false;;370
8890;Hjortlund;340.14;false;;561
8369;Sankt Markus;336.73;false;;851
7405;Strø;331.13;false;;219
8156;Gassum;329.67;false;;730
8899;Darum;328.14;false;;561
7395;Ramløse;326.9;false;;270
9237;Rørdal;310.56;false;;851
8444;Hørby;309.6;false;;813
8383;Horsens;305.11;false;;851
8542;Hjerk;301.2;false;;779
7128;Gammel Holte;299.07;false;;230
8139;Laurbjerg;298.21;false;;710
8387;Hals;296.82;false;;851
9285;Langelund;295.86;false;;630
7981;Filskov;295.28;false;;530
9275;Væggerskilde;294.99;false;;760
8274;Gundersted;291.55;false;;820
7848;Krogsbølle;290.7;false;;480
8633;Sønder Vinge;290.7;false;;710
7420;Snostrup;290.14;false;;250
8775;Bølling;289.86;false;;760
7416;Nørre Herlev;288.54;false;;219
9213;Grathe;287.36;false;;740
8114;Aarhus Domsogn;285.64;false;;751
8640;Kvorning;284.09;false;;791
8209;Gimming;283.29;false;;730
7206;Køge;281.29;false;;259
7462;Næsby;280.9;false;;370
8316;Hørby;279.33;false;;846
8326;Sejlflod;279.33;false;;851
8476;Frederikshavn;278.45;false;;813
8396;Øster Svenstrup;277.78;false;;849
8323;Lillevorde;274.73;false;;851
7311;Flakkebjerg;274.35;false;;330
8535;Finderup;273.97;false;;791
9041;Abild;272.73;false;;550
8082;Framlev;271.81;false;;751
8406;Børglum;271.37;false;;860
8517;Vesterbølle;271;false;;820
8296;Store Brøndum;267.38;false;;840
8136;Ølst;265.96;false;;730
7189;Skovlunde;263.49;false;;151
8281;Strandby;263.16;false;;820
7024;Valby;262.47;false;;101
7317;Hårslev;261.44;false;;370
8432;Hørmested;260.76;false;;860
8489;Vejerslev;258.4;false;;710
9083;Hedehusene;257.87;false;;169
7396;Annisse;257.62;false;;270
8146;Vorup;252.94;false;;730
7820;Dreslette;251.89;false;;420
8577;Oddense;250.63;false;;779
8327;Nibe;250.31;false;;851
9080;Rungsted;249.14;false;;223
7106;Sankt Thomas;248.11;false;;147
7057;Hyltebjerg;248.02;false;;101
9076;Skalborg;247.02;false;;851
8435;Flade;242.13;false;;813
9090;Helligånds;241.68;false;;751
7519;Glumsø;241.55;false;;370
7457;Vellerup;240.38;false;;250
8076;Skjørring;239.81;false;;746
8515;Tånum;239.81;false;;730
8115;Vor Frue;239.67;false;;751
7080;Islands Brygges;239.03;false;;101
7410;Stenløse;238.66;false;;240
8479;Bangsbostrand;237.64;false;;813
8077;Skivholme;237.34;false;;746
7361;Hemmeshøj;236.97;false;;330
8927;Holsted;236.41;false;;575
8183;Sankt Clemens;235.16;false;;730
7723;Gudbjerg;234.19;false;;479
7368;Valsølille;233.1;false;;329
8333;Svenstrup;232.27;false;;851
8507;Fly;232.02;false;;791
7983;Give;229.49;false;;630
7063;Tagensbo;229.41;false;;101
7191;Kastrup;229.15;false;;185
9078;Sankt Andreas;226.8;false;;730
7699;Vester Skerninge;226.59;false;;479
8580;Hvidbjerg;225.73;false;;779
7139;Islev;225.43;false;;175
7253;Værslev;225.23;false;;326
7067;Husum;224.91;false;;101
8375;Nørresundby;221.43;false;;851
8117;Møllevang;220.94;false;;751
8500;Stoholm;220.1;false;;791
8013;Adslev;219.78;false;;746
7907;Kollerup;219.3;false;;630
8065;Fårup;219.06;false;;751
7109;Sankt Markus;218.97;false;;147
9085;Egeris;216.54;false;;779
8315;Øls;216.45;false;;846
7532;Ulse;215.98;false;;320
8459;Sindal;214.4;false;;860
8520;Fjelsø;214.13;false;;820
8469;Vennebjerg;213.68;false;;860
8411;Tise;213.45;false;;810
8135;Haslund;212.92;false;;730
7011;Bethlehem;212.69;false;;101
7216;Ejby;211.92;false;;259
7393;Vejby;208.84;false;;270
7434;Helsinge;207.72;false;;270
7464;Sandby;207.04;false;;370
9168;Iglsø;206.19;false;;791
9162;Holsted;205.45;false;;370
8414;Vrå;205.34;false;;860
9110;Margrethe;204.2;false;;851
8170;Lyngby;203.94;false;;707
9282;Uhre;203.67;false;;756
7153;Tåstrup Nykirke;203.47;false;;169
7066;Lundehus;201.29;false;;101
7164;Gevninge;201.11;false;;350
8176;Feldballe;200.8;false;;706
7145;Brøndbyøster;200.66;false;;153
7058;Vanløse;200.64;false;;101
7107;Mariendals;199.13;false;;147
8211;Harridslev;198.54;false;;730
7116;Skovshoved;197.73;false;;157
7062;Kapernaums;197.65;false;;101
7136;Præstebro;197.57;false;;163
9185;Vesterbro;197.44;false;;101
7157;Roskilde Søndre;197.39;false;;265
8931;Vejen;196.89;false;;575
8475;Rakkeby;196.85;false;;860
8376;Hvorup;196.36;false;;851
9088;Ellevang;195.9;false;;751
8457;Ugilt;195.31;false;;860
8109;Beder;195.1;false;;751
8325;Storvorde;194.62;false;;851
7402;Alsønderup;194.55;false;;219
9292;Vipperød;194.09;false;;316
9145;Kokkedal;192.85;false;;223
8938;Gesten;192.18;false;;575
9169;Simeon-Sankt Johannes;191.24;false;;101
8448;Voer;190.66;false;;810
7086;Filips;190.35;false;;101
8079;Borum;189.39;false;;751
8373;Hans Egedes;189.32;false;;851
7406;Gørløse;187.85;false;;219
8120;Sankt Johannes;187.65;false;;751
7791;Stenløse;187.47;false;;461
8381;Sulsted;186.1;false;;851
7138;Grøndalslund;185.64;false;;175
7102;Sankt Lukas;184.87;false;;147
7051;Sankt Stefans;184.46;false;;101
7349;Tårnborg;183.96;false;;330
7137;Rødovre;183.94;false;;175
7050;Anna;183.56;false;;101
7210;Gadstrup;182.65;false;;265
9190;Valby Søndre;182.49;false;;101
8472;Jelstrup;181.49;false;;860
8371;Nørre Tranders;180.42;false;;851
8122;Åby;180.06;false;;751
7085;Allehelgens;179.79;false;;101
7448;Bistrup;179.65;false;;230
7134;Mørkhøj;179.6;false;;159
7133;Stengård;179.15;false;;159
9225;Hou;178.41;false;;851
9096;Ravnsbjerg;177.9;false;;751
8330;Frejlev;177.67;false;;851
8083;Storring;177.62;false;;746
7043;Rosenvænget;177.36;false;;101
7209;Glim;177.15;false;;350
8224;Lime;176.68;false;;706
8068;Spørring;175.75;false;;751
7081;Christians;175.68;false;;101
7038;Frederiks;174.57;false;;101
7036;Holmens;174.46;false;;101
8384;Hammer;173.91;false;;851
7379;Haslev;172.53;false;;320
7233;Havrebjerg;171.82;false;;330
9253;Ravnebjerg;171.82;false;;461
7151;Ishøj;171.24;false;;183
7201;Karlstrup;171.12;false;;269
7039;Sankt Pauls;170.61;false;;101
7084;Sundby;170.31;false;;101
8374;Hasseris;170.3;false;;851
9181;Frederiksberg;169.86;false;;147
8130;Tilst;169.28;false;;751
8430;Elling;168.67;false;;813
7496;Holtug;168.35;false;;336
7965;Ølsted;166.94;false;;766
8480;Skagen;165.5;false;;813
8064;Lading;164.88;false;;710
8401;Vedsted;164.88;false;;849
9136;Vodskov;164.71;false;;851
8367;Vesterkær;164.52;false;;851
7053;Kingo-Samuel;164.12;false;;101
7867;Søndersø;162.82;false;;480
8069;Søften;162.76;false;;710
7294;Hagested;162.47;false;;316
8182;Sankt Peders;161.55;false;;730
9108;Mosede;161.29;false;;253
8277;Skivum;160.77;false;;820
7082;Vor Frelsers;160.15;false;;101
8235;Voldby;160;false;;707
8536;Ravnstrup;159.24;false;;791
7394;Tibirke;159.15;false;;270
8218;Auning;159.13;false;;707
7041;Kastels;158.87;false;;101
8630;Grensten;158.54;false;;730
7040;Østervold;158.48;false;;101
8119;Langenæs;158.41;false;;751
8377;Lindholm;158.4;false;;851
7105;Flintholm;158.23;false;;147
7163;Herslev;157.73;false;;350
7458;Skuldelev;157.11;false;;250
7910;Vejlby;157.07;false;;607
7214;Borup;156.58;false;;259
7169;Jyllinge;156.46;false;;265
7155;Herstedvester;156.39;false;;165
7056;Sions;155.99;false;;101
9155;Engholm;155.91;false;;201
7046;Hans Egedes;155.86;false;;101
8693;Lødderup;155.52;false;;773
8342;Bislev;155.28;false;;851
7847;Næsby;155.11;false;;461
8753;No;154.8;false;;760
8243;Bregnet;154.74;false;;706
7260;Odden;153.85;false;;306
8370;Sønder Tranders;153.8;false;;851
7423;Græse;153.73;false;;250
7872;Revninge;153.61;false;;440
7061;Ansgarkirkens;153.37;false;;101
8813;Holstebro;152.74;false;;661
7467;Ullerød;152.74;false;;219
7392;Blistrup;152.71;false;;270
9196;Blåvandshuk;151.75;false;;573
7280;Sønder Jernløse;151.06;false;;316
9144;Nørrevang;149.44;false;;330
7104;Lindevang;149.38;false;;147
7087;Sundkirkens;149.2;false;;101
7266;Asnæs;148.7;false;;306
7064;Bispebjerg;148.34;false;;101
7055;Kildevælds;148.31;false;;101
7130;Gladsaxe;148.3;false;;159
9182;Bellahøj-Utterslev;148.21;false;;101
7126;Vedbæk;148.11;false;;230
7103;Solbjerg;147.99;false;;147
9099;Kvaglund;147.89;false;;561
7002;Helligånds;147.82;false;;101
9165;Sydhavn;147.62;false;;101
8549;Rødding;147.38;false;;779
8118;Sankt Pauls;147.23;false;;751
7258;Nykøbing Sj;146.99;false;;306
8282;Farsø;146.66;false;;820
7811;Kerte;146.63;false;;420
7132;Bagsværd;145.71;false;;159
7211;Syv;145.49;false;;265
8100;Viby;144.72;false;;751
7947;Taps;144.51;false;;621
7060;Grøndals;143.49;false;;101
8268;Nørager;143.47;false;;707
8177;Nødager;143.27;false;;706
7118;Maglegårds;143.13;false;;157
7172;Allerslev;142.76;false;;350
7422;Uvelse;142.65;false;;219
8574;Hem;142.05;false;;779
7114;Dyssegård;142.03;false;;157
7217;Nørre Dalby;141.91;false;;259
9074;Lindehøj;141.74;false;;163
7830;Fjelsted;141.44;false;;410
9098;Sthens;141.38;false;;217
7917;Vinding;140.29;false;;630
8213;Kristrup;139.5;false;;730
7289;Ugerløse;139.37;false;;316
7941;Dalby;138.47;false;;621
7089;Simon Peters;138.37;false;;101
8380;Biersted;137.25;false;;849
7897;Øster Snede;137.17;false;;766
7987;Randbøl;136.61;false;;630
8101;Fredens;136.28;false;;751
9160;Antvorskov;135.55;false;;330
7440;Tikøb;135.36;false;;217
7719;Oure;135.32;false;;479
8490;Aidt;135.32;false;;710
8997;Lysabild;135.32;false;;540
7790;Bellinge;135.29;false;;461
8452;Aså;135.23;false;;810
8791;Fredens;135.05;false;;657
8121;Christians;134.62;false;;751
7156;Roskilde Domsogn;133.55;false;;265
7548;Store Heddinge;133.42;false;;336
8893;Farup;133.33;false;;561
9157;Gistrup;133.19;false;;851
7167;Ågerup;133.1;false;;265
8034;Tulstrup;132.8;false;;746
9134;Opstandelseskirkens;132.36;false;;165
7083;Nathanaels;132.16;false;;101
9191;Vive-Hadsund;131.73;false;;846
9154;Grønnevang;131.32;false;;219
7190;Tårnby;130.8;false;;185
7782;Fredens;130.8;false;;461
7384;Pedersborg;130.51;false;;340
8529;Roum;130.38;false;;791
8215;Essenbæk;130.14;false;;730
8310;Valsgaard;129.79;false;;846
8404;Vrejlev;129.7;false;;860
7192;Store Magleby;129.49;false;;155
8613;Viborg Domsogn;129.35;false;;791
9105;Karlslunde Strandsogn;129.13;false;;253
8806;Studsgård;128.53;false;;657
7267;Fårevejle;128.44;false;;306
8044;Ørridslev;127.92;false;;615
8425;Hune;127.88;false;;849
7979;Sønder Omme;127.55;false;;530
8012;Hørning;126.39;false;;746
7436;Frederiksborg Slotssogn;126.18;false;;219
8318;Gunderup;126.02;false;;851
7124;Taarbæk;125.71;false;;173
9070;Halskov;125.19;false;;330
8919;Vester Nebel;125.16;false;;561
8491;Thorsø;124.84;false;;710
8569;Vammen;124.53;false;;791
9161;Blågårdens;124.36;false;;101
7026;Timotheus;124;false;;101
7898;Grejs;123.76;false;;630
8728;Hundborg;123.76;false;;787
7028;Aalholm;123.56;false;;101
7213;Dåstrup;122.85;false;;265
7059;Advents;122.16;false;;101
8920;Alslev;121.73;false;;573
7497;Strøby;121.55;false;;336
8441;Understed;121.51;false;;813
7417;Præstevang;121.42;false;;219
8451;Dronninglund;120.92;false;;810
8482;Tversted;120.48;false;;860
8945;Hejnsvig;120.48;false;;530
8054;Tamdrup;120.34;false;;615
9084;Brøndby Strand;120.27;false;;153
7037;Garnisons;120.26;false;;101
7304;Karrebæk;120;false;;370
7431;Gilleleje;119.56;false;;270
8930;Folding;119.12;false;;575
9202;Vinderup;118.87;false;;661
7070;Husumvold;118.52;false;;101
8125;Hasle;117.99;false;;751
9197;Øster Hassing-Gåser;117.42;false;;851
7120;Christians;117.07;false;;173
7774;Sankt Knuds;117.03;false;;461
7516;Fensmark;116.89;false;;370
9230;Jerup;116.69;false;;813
8403;Serritslev;114.94;false;;810
7142;Strandmarks;114.58;false;;167
8188;Linde;114.42;false;;730
9170;Ørre-Sinding;114.16;false;;657
9175;Davids;113.9;false;;101
9217;Terndrup;113.9;false;;840
9311;Birkerød;113.63;false;;230
8204;Sønder Onsild;113.38;false;;846
8104;Skåde;113.02;false;;751
7831;Harndrup;112.74;false;;410
8031;Dallerup;112.74;false;;740
7186;Smørum;112.42;false;;240
7378;Ørslev;112.23;false;;329
8463;Horne;112.23;false;;860
7288;Store Tåstrup;112.11;false;;316
7123;Lundtofte;111.68;false;;173
8811;Arnborg;111.23;false;;657
7160;Himmelev;110.6;false;;265
9115;Nygårds;110.53;false;;153
9111;Sankt Jørgens;110.51;false;;370
7135;Herlev;110.48;false;;163
7345;Sankt Mikkels;110.26;false;;330
7202;Havdrup;110.13;false;;269
9174;Vor Frue;110.04;false;;101
9151;Enghøj;109.88;false;;730
8124;Risskov;109.62;false;;751
7117;Hellerup;109.54;false;;157
7990;Voerladegård;109.29;false;;615
7204;Jersie;109.22;false;;269
8944;Vorbasse;109.17;false;;530
7750;Espe;108.93;false;;430
7971;Hedensted;108.85;false;;766
8239;Hemmed;108.81;false;;707
7777;Thomas Kingos;108.79;false;;461
9081;Korsvejens;108.7;false;;185
7735;Ørbæk;108.4;false;;450
8402;Brønderslev;107.9;false;;810
7127;Ny Holte;107.79;false;;230
8372;Vejgaard;107.22;false;;851
9119;Kølkær;106.61;false;;657
9239;Hareskov;106.55;false;;190
7381;Teestrup;106.5;false;;320
8388;Ferslev;106.5;false;;851
7152;Høje Tåstrup;106.3;false;;169
7003;Trinitatis;105.93;false;;101
7540;Herfølge;105.77;false;;259
9164;Fredens-Nazaret;105.73;false;;101
7185;Ledøje;105.6;false;;240
8280;Ravnkilde;105.6;false;;840
8572;Skive;105.23;false;;779
8266;Vejlby;104.82;false;;707
9216;Øster Hurup;104.82;false;;846
8036;Vitved;104.38;false;;746
7364;Benløse;104.26;false;;329
8198;Hobro;104.05;false;;846
7197;Vindinge;104.02;false;;265
7403;Skævinge;103.88;false;;219
7141;Hvidovre;103.76;false;;167
7492;Lellinge;103.63;false;;259
8447;Albæk-Lyngså;103.41;false;;813
8105;Mårslet;103.29;false;;751
8335;Støvring;103.16;false;;840
9323;Føllenslev-Særslev;103.06;false;;326
7534;Kongsted;102.92;false;;320
7115;Ordrup;102.63;false;;157
7149;Vallensbæk;102.49;false;;187
9117;Boholte;102.23;false;;259
8301;Skørping;102.2;false;;840
8129;Sønder Årslev;102.04;false;;751
7798;Munkebo;102.02;false;;440
7453;Gerlev;101.83;false;;250
7522;Faxe;101.83;false;;320
8245;Hornslet;101.77;false;;706
7188;Måløv;101.67;false;;151
9058;Højst;101.52;false;;550
8123;Vejlby;101.49;false;;751
7411;Veksø;101.47;false;;240
9312;Viskinge-Avnsø;101.45;false;;326
7896;Hornstrup;101.21;false;;630
8026;Tvilum;101.21;false;;740
8214;Virring;101.21;false;;730
9141;Gullestrup;101.06;false;;657
9187;Romdrup-Klarup;100.83;false;;851
8841;Nørlem;100.76;false;;665
7409;Ølstykke;99.97;false;;240
7144;Brøndbyvester;99.89;false;;153
7027;Vigerslev;99.89;false;;101
7147;Glostrup;99.45;false;;161
8010;Stilling;99.4;false;;746
9015;Øster Løgum;99.3;false;;580
7146;Avedøre;99.26;false;;167
8035;Fruering;98.91;false;;746
8912;Grimstrup;98.62;false;;561
7472;Everdrup;98.14;false;;370
7509;Sværdborg;98.04;false;;390
8641;Hammershøj;97.94;false;;791
8005;Klovborg;97.85;false;;756
8352;Overlade;97.56;false;;820
7451;Hørsholm;97.47;false;;223
8132;Sankt Lukas;96.94;false;;751
7309;Eggeslevmagle;96.43;false;;330
9071;Haralds;96.25;false;;159
8311;Astrup;95.69;false;;846
7090;Solvang;95.06;false;;101
8128;Brabrand;94.99;false;;751
8898;Vester Starup;94.16;false;;573
9068;Søborgmagle;93.79;false;;159
7456;Ferslev;93.72;false;;250
8304;Skelund;93.63;false;;846
7140;Hendriksholm;92.88;false;;175
7691;Landet;92.68;false;;479
9089;Pederstrup;92.56;false;;151
7166;Svogerslev;92.46;false;;265
8382;Ajstrup;92.46;false;;851
8478;Abildgård;92.41;false;;813
7383;Sorø;92.39;false;;340
9146;Lystrup;92.15;false;;751
7194;Greve;92.01;false;;253
8152;Fårup;91.83;false;;730
8265;Vivild;91.24;false;;707
7504;Vejlø;90.87;false;;370
7088;Højdevangs;90.76;false;;101
8103;Tranbjerg;90.74;false;;751
7110;Helleruplund;90.66;false;;157
7788;Sanderum;90.48;false;;461
7903;Bredsten;90.01;false;;630
8794;Vildbjerg;89.99;false;;657
7162;Fløng;89.95;false;;169
8231;Grenaa;89.89;false;;707
8084;Stjær;89.85;false;;746
9006;Dybbøl;89.79;false;;540
9232;Gudumholm;89.69;false;;851
8047;Hansted;89.61;false;;615
9044;Møgeltønder;89.37;false;;550
7187;Ballerup;89.33;false;;151
8461;Bjergby;89.13;false;;860
8908;Jerne;89.1;false;;561
8763;Ny;88.89;false;;760
7887;Nørre Søby;88.34;false;;430
9188;Hvejsel;88.26;false;;630
8195;Øster Tørslev;88.11;false;;730
7111;Gentofte;87.87;false;;157
8460;Astrup;87.87;false;;860
7261;Højby;87.67;false;;306
7455;Skibby;87.67;false;;250
7783;Hans Tausens;87.51;false;;461
9091;Hedeager;87.51;false;;657
7108;Godthaabs;87.41;false;;147
7119;Kongens Lyngby;87.4;false;;173
8319;Nøvling;87.03;false;;851
8559;Dommerby;87.03;false;;779
7195;Hundige-Kildebrønde;86.84;false;;253
9140;Skelgårds;86.79;false;;185
8955;Skrydstrup;86.36;false;;510
7589;Horbelev;85.32;false;;376
7442;Hellebæk;84.8;false;;217
7974;Brande;84.54;false;;756
7733;Vindinge;83.01;false;;450
9148;Tornbjerg;82.83;false;;461
7571;Nexø;82.64;false;;400
7500;Rønnebæk;82.61;false;;370
7044;Sankt Jakobs;82.56;false;;101
9241;Gadevang;82.3;false;;219
9093;Vollsmose;82.24;false;;461
8990;Augustenborg;82.03;false;;540
9183;Samsø;82.03;false;;741
7510;Sankt Peders;81.7;false;;370
8892;Vester Vedsted;81.63;false;;561
7511;Sankt Mortens;81.45;false;;370
7449;Blovstrød;81.12;false;;201
7721;Gudme;80.97;false;;479
7863;Særslev;80.91;false;;480
7906;Hover;80.63;false;;630
8032;Låsby;80.61;false;;746
8585;Grinderslev;80.58;false;;779
7869;Marslev;80.52;false;;440
7998;Them;80.39;false;;740
7065;Emdrup;80.19;false;;101
7265;Grevinge;79.94;false;;306
8052;Klostersogn;79.9;false;;615
7779;Vor Frue;79.9;false;;461
8749;Ringkøbing;79.89;false;;760
7613;Nørre Alslev;79.74;false;;376
8527;Klejtrup;79.68;false;;791
7960;Rårup;79.62;false;;766
9094;Rønnevang;79.54;false;;169
8454;Sankt Catharinæ;78.81;false;;860
7681;Egense;78.71;false;;479
8895;Gørding;78.52;false;;561
7426;Uggeløse;78.28;false;;201
8102;Holme;78.14;false;;751
8516;Hornbæk;78.13;false;;730
8422;Saltum;78;false;;849
7552;Rønne;77.96;false;;400
7203;Solrød;77.49;false;;269
7112;Jægersborg;76.67;false;;157
8250;Egå;76.5;false;;751
7159;Sankt Jørgensbjerg;76.37;false;;265
7256;Hørve;76.22;false;;306
8291;Durup;76.22;false;;840
9135;Skjoldhøj;76.11;false;;751
7775;Ansgars;75.93;false;;461
8540;Roslev;75.93;false;;779
7218;Højelse;75.67;false;;259
8975;Vojens;75.49;false;;510
7927;Sankt Nicolai;75.17;false;;621
7554;Vestermarie;75.13;false;;400
9051;Højer;75.02;false;;550
7158;Vor Frue;74.79;false;;265
9184;Arden;74.65;false;;846
7113;Vangede;74.54;false;;157
9166;Skanderborg;74.42;false;;746
8815;Nørrelands;74.37;false;;661
7198;Snoldelev;74.35;false;;265
8721;Thisted;74.16;false;;787
9147;Skelager;73.6;false;;751
9173;Falslev-Vindblæs;73.1;false;;846
7909;Trinitatis;73.09;false;;607
9206;Ellebæk;73.09;false;;661
8147;Ødum;72.99;false;;710
8777;Sønder Borris;72.99;false;;760
7685;Kirkeby;72.83;false;;479
7956;Barrit;72.2;false;;766
7439;Vestervang;71.69;false;;217
7414;Farum;71.61;false;;190
7913;Erritsø;71.34;false;;607
7772;Hesselager;70.52;false;;479
7236;Gørlev;70.5;false;;326
